availability,category,num_reviews,price_excl_tax,price_incl_tax,product_type,star_rating,tax,title,url
1,Music,0,55.66,55.66,Books,2,0.0,Old Records Never Die: One Man's Quest for His Vinyl and His Past,https://books.toscrape.com/catalogue/old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html
1,Travel,0,26.08,26.08,Books,5,0.0,"1,000 Places to See Before You Die",https://books.toscrape.com/catalogue/1000-places-to-see-before-you-die_1/index.html
1,Mystery,0,53.98,53.98,Books,1,0.0,1st to Die (Women's Murder Club #1),https://books.toscrape.com/catalogue/1st-to-die-womens-murder-club-1_2/index.html
1,Historical Fiction,0,16.97,16.97,Books,5,0.0,A Spy's Devotion (The Regency Spies of London #1),https://books.toscrape.com/catalogue/a-spys-devotion-the-regency-spies-of-london-1_3/index.html
1,Sequential Art,0,57.06,57.06,Books,4,0.0,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",https://books.toscrape.com/catalogue/ajin-demi-human-volume-1-ajin-demi-human-1_4/index.html
1,Classics,0,55.53,55.53,Books,1,0.0,Alice in Wonderland (Alice's Adventures in Wonderland #1),https://books.toscrape.com/catalogue/alice-in-wonderland-alices-adventures-in-wonderland-1_5/index.html
1,Philosophy,0,43.38,43.38,Books,1,0.0,Beyond Good and Evil,https://books.toscrape.com/catalogue/beyond-good-and-evil_6/index.html
1,Sequential Art,0,34.65,34.65,Books,5,0.0,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",https://books.toscrape.com/catalogue/bleach-vol-1-strawberry-and-the-soul-reapers-bleach-1_7/index.html
1,Mystery,0,20.3,20.3,Books,3,0.0,Blood Defense (Samantha Brinkman #1),https://books.toscrape.com/catalogue/blood-defense-samantha-brinkman-1_8/index.html
1,Romance,0,37.26,37.26,Books,4,0.0,Bounty (Colorado Mountain #7),https://books.toscrape.com/catalogue/bounty-colorado-mountain-7_9/index.html
1,Womens Fiction,0,29.82,29.82,Books,1,0.0,Bridget Jones's Diary (Bridget Jones #1),https://books.toscrape.com/catalogue/bridget-joness-diary-bridget-jones-1_10/index.html
1,Fiction,0,39.07,39.07,Books,5,0.0,Bright Lines,https://books.toscrape.com/catalogue/bright-lines_11/index.html
1,Romance,0,41.24,41.24,Books,1,0.0,Charity's Cross (Charles Towne Belles #4),https://books.toscrape.com/catalogue/charitys-cross-charles-towne-belles-4_12/index.html
1,Childrens,0,22.85,22.85,Books,3,0.0,Charlie and the Chocolate Factory (Charlie Bucket #1),https://books.toscrape.com/catalogue/charlie-and-the-chocolate-factory-charlie-bucket-1_13/index.html
1,Religion,0,28.42,28.42,Books,4,0.0,Choosing Our Religion: The Spiritual Lives of America's Nones,https://books.toscrape.com/catalogue/choosing-our-religion-the-spiritual-lives-of-americas-nones_14/index.html
1,Romance,0,47.09,47.09,Books,5,0.0,Deep Under (Walker Security #1),https://books.toscrape.com/catalogue/deep-under-walker-security-1_15/index.html
1,Nonfiction,0,51.32,51.32,Books,3,0.0,"Eat, Pray, Love",https://books.toscrape.com/catalogue/eat-pray-love_16/index.html
1,Classics,0,32.93,32.93,Books,2,0.0,Emma,https://books.toscrape.com/catalogue/emma_17/index.html
1,Romance,0,39.24,39.24,Books,3,0.0,Fighting Fate (Fighting #6),https://books.toscrape.com/catalogue/fighting-fate-fighting-6_18/index.html
1,Music,0,28.8,28.8,Books,3,0.0,Forever Rockers (The Rocker #12),https://books.toscrape.com/catalogue/forever-rockers-the-rocker-12_19/index.html
1,Default,0,38.0,38.0,Books,2,0.0,Frankenstein,https://books.toscrape.com/catalogue/frankenstein_20/index.html
6,Young Adult,0,50.96,50.96,Books,2,0.0,Tell the Wolves I'm Home,https://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html
6,Food and Drink,0,59.92,59.92,Books,5,0.0,The Barefoot Contessa Cookbook,https://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html
1,Default,0,32.36,32.36,Books,3,0.0,On the Road (Duluoz Legend),https://books.toscrape.com/catalogue/on-the-road-duluoz-legend_40/index.html
6,Default,0,30.6,30.6,Books,3,0.0,Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,https://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html
7,Food and Drink,0,11.38,11.38,Books,5,0.0,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",https://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html
7,Young Adult,0,50.35,50.35,Books,4,0.0,Nightstruck: A Novel,https://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html
7,Art,0,41.14,41.14,Books,4,0.0,The Story of Art,https://books.toscrape.com/catalogue/the-story-of-art_500/index.html
8,Default,0,43.64,43.64,Books,1,0.0,Ender's Game (The Ender Quintet #1),https://books.toscrape.com/catalogue/enders-game-the-ender-quintet-1_518/index.html
8,Young Adult,0,55.65,55.65,Books,5,0.0,Future Shock (Future Shock #1),https://books.toscrape.com/catalogue/future-shock-future-shock-1_519/index.html
8,Default,0,52.86,52.86,Books,2,0.0,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,https://books.toscrape.com/catalogue/heaven-is-for-real-a-little-boys-astounding-story-of-his-trip-to-heaven-and-back_520/index.html
8,Sequential Art,0,14.1,14.1,Books,5,0.0,Roller Girl,https://books.toscrape.com/catalogue/roller-girl_540/index.html
9,Art,0,48.63,48.63,Books,4,0.0,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,https://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html
9,Nonfiction,0,35.92,35.92,Books,2,0.0,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,https://books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html
